Fecha,Hora ,CO,NO2,O3,PM10,SO2
05/05/2015,21:00:00,0.256,0.01338,0.0228,39.32,0.00263
05/05/2015,22:00:00,0.269,0.01625,0.01713,29.87,0.00288
05/05/2015,23:00:00,0.272,0.0157,0.01213,24.72,0.00258
06/05/2015,0:00:00,0.221,0.01858,0.0088,20.1,0.00278
06/05/2015,1:00:00,0.216,0.01568,0.0099,20.6,0.0028
06/05/2015,2:00:00,0.191,0.0082,0.01727,16.15,0.00168
06/05/2015,3:00:00,0.179,0.00863,0.01652,13.61,0.0011
06/05/2015,4:00:00,0.142,0.00868,0.0146,9.41,0.00135
06/05/2015,5:00:00,0.239,0.01262,0.01045,9.04,0.00165
06/05/2015,6:00:00,0.518,0.02115,0.00297,19.06,0.00198
06/05/2015,7:00:00,0.861,0.02093,0.00298,24.85,0.00297
06/05/2015,8:00:00,0.827,0.02108,0.00437,38.57,0.003
06/05/2015,9:00:00,0.525,0.01788,0.00995,37.4,0.0027
06/05/2015,10:00:00,0.251,0.0089,0.01447,29.31,0.00163
06/05/2015,11:00:00,0.145,0.00783,0.02108,19.64,0.00122
06/05/2015,12:00:00,0.128,0.00672,0.03012,18.44,0.00125
06/05/2015,13:00:00,0.107,0.00657,0.03305,25.33,0.00132
06/05/2015,14:00:00,0.138,0.00655,0.03048,22.32,0.00153
06/05/2015,15:00:00,0.114,0.00613,0.02725,20.02,0.00138
06/05/2015,16:00:00,0.092,0.00665,0.02502,21.22,0.00128
06/05/2015,17:00:00,0.102,0.00615,0.0265,18.44,0.00113
06/05/2015,18:00:00,0.133,0.00677,0.02445,12.83,0.00105
06/05/2015,19:00:00,0.208,0.00922,0.01917,14.17,0.001
06/05/2015,20:00:00,0.237,0.01302,0.01473,19.77,0.00172
06/05/2015,21:00:00,0.359,0.0224,0.0056,36.38,0.00175
06/05/2015,22:00:00,0.214,0.01093,0.01227,30.56,0.00113
06/05/2015,23:00:00,0.183,0.00808,0.01422,17.46,0.00102
07/05/2015,0:00:00,0.203,0.01137,0.01108,14.35,0.0011
07/05/2015,1:00:00,0.22,0.01432,0.0091,12.91,0.00132
07/05/2015,2:00:00,0.321,0.01683,0.00548,8.56,0.00198
07/05/2015,3:00:00,0.245,0.01452,0.00707,11.18,0.0015
07/05/2015,4:00:00,0.562,0.01653,0.00442,11.21,0.00108
07/05/2015,5:00:00,0.46,0.01763,0.00248,16.93,0.00195
07/05/2015,6:00:00,0.409,0.01845,0.00227,16.21,0.002
07/05/2015,7:00:00,0.6,0.01897,0.00265,23.16,0.00202
07/05/2015,8:00:00,0.786,0.0201,0.00627,26.43,0.00237
07/05/2015,9:00:00,1.464,0.0365,0.01207,40.09,0.00387
07/05/2015,10:00:00,0.703,0.02413,0.02898,51.48,0.0025
07/05/2015,11:00:00,0.559,0.02097,0.04412,56,0.0021
07/05/2015,12:00:00,0.468,0.0173,0.05888,50.94,0.00202
07/05/2015,13:00:00,0.306,0.01313,0.05827,44.55,0.00212
07/05/2015,14:00:00,0.22,0.0098,0.06192,39.58,0.002
07/05/2015,15:00:00,0.208,0.01003,0.0618,34.31,0.002
07/05/2015,16:00:00,0.189,0.00983,0.05667,39.08,0.002
07/05/2015,17:00:00,0.157,0.00955,0.04967,31.11,0.00202
07/05/2015,18:00:00,0.178,0.01053,0.04645,26.54,0.0022
07/05/2015,19:00:00,0.266,0.01443,0.03942,29.08,0.00222
07/05/2015,20:00:00,0.317,0.01018,0.03115,44.19,0.002
07/05/2015,21:00:00,0.325,0.01223,0.02375,35.62,0.002
07/05/2015,22:00:00,0.309,0.01023,0.02345,37.24,0.00223
07/05/2015,23:00:00,0.284,0.00813,0.02385,29.96,0.00197
08/05/2015,0:00:00,0.277,0.00773,0.02497,25.75,0.00122
08/05/2015,1:00:00,0.242,0.0058,0.02652,13.59,0.001
08/05/2015,2:00:00,0.235,0.00582,0.02643,13.36,0.001
08/05/2015,3:00:00,0.236,0.01082,0.0228,16.02,0.0012
08/05/2015,4:00:00,0.24,0.0142,0.0196,13.34,0.00235
08/05/2015,5:00:00,0.416,0.01555,0.01688,17.77,0.00138
08/05/2015,6:00:00,0.681,0.02558,0.0084,23.07,0.00165
08/05/2015,7:00:00,1.385,0.0331,0.00265,50.25,0.00422
08/05/2015,8:00:00,1.306,0.0307,0.00582,67.92,0.00443
08/05/2015,9:00:00,0.947,0.02892,0.015,51.48,0.00308
08/05/2015,10:00:00,0.515,0.02027,0.03415,39.61,0.00215
08/05/2015,11:00:00,0.422,0.02608,0.04305,37.55,0.003
08/05/2015,12:00:00,0.195,0.01153,0.05477,38.53,0.00162
08/05/2015,13:00:00,0.123,0.00722,0.05468,30.54,0.00147
08/05/2015,14:00:00,0.083,0.00702,0.05248,23.77,0.002
08/05/2015,15:00:00,0.073,0.00677,0.05183,26.61,0.002
08/05/2015,16:00:00,0.065,0.0065,0.0514,27.92,0.00223
08/05/2015,17:00:00,0.113,0.00823,0.05633,31.22,0.00257
08/05/2015,18:00:00,0.142,0.00858,0.05132,37.2,0.00257
08/05/2015,19:00:00,0.159,0.0109,0.04485,39.33,0.00203
08/05/2015,20:00:00,0.279,0.01768,0.03603,39.83,0.002
08/05/2015,21:00:00,0.279,0.01458,0.03103,45.77,0.002
08/05/2015,22:00:00,0.221,0.0095,0.03422,44.56,0.002
08/05/2015,23:00:00,0.209,0.00945,0.03593,36.42,0.00197
09/05/2015,0:00:00,0.184,0.00923,0.03517,33.49,0.002
09/05/2015,1:00:00,0.201,0.02118,0.02508,40.75,0.00345
09/05/2015,2:00:00,0.202,0.01473,0.0286,37.04,0.00305
09/05/2015,3:00:00,0.319,0.01813,0.02222,35.4,0.002
09/05/2015,4:00:00,0.595,0.03055,0.00955,40.27,0.00215
09/05/2015,5:00:00,0.585,0.03412,0.00565,47.29,0.0029
09/05/2015,6:00:00,0.625,0.03562,0.0035,50.4,0.00265
09/05/2015,7:00:00,0.605,0.03345,0.00567,44.53,0.00262
09/05/2015,8:00:00,0.684,0.0297,0.01293,46.19,0.00292
09/05/2015,9:00:00,0.9,0.03433,0.01945,51.93,0.00355
09/05/2015,10:00:00,0.704,0.02813,0.03662,56.99,0.003
09/05/2015,11:00:00,0.657,0.0254,0.05623,64.42,0.003
09/05/2015,12:00:00,0.583,0.02483,0.07407,62.47,0.00322
09/05/2015,13:00:00,0.445,0.01748,0.09972,61.63,0.003
09/05/2015,14:00:00,0.358,0.01445,0.101,63.37,0.0029
09/05/2015,15:00:00,0.121,0.00708,0.0524,45.7,0.00223
09/05/2015,16:00:00,0.046,0.00717,0.04415,25.89,0.0025
09/05/2015,17:00:00,0.09,0.00808,0.04713,30.73,0.00257
09/05/2015,18:00:00,0.089,0.00868,0.04487,24.61,0.00262
09/05/2015,19:00:00,0.123,0.00662,0.04535,39.27,0.00202
09/05/2015,20:00:00,0.174,0.00867,0.03735,45.35,0.002
09/05/2015,21:00:00,0.218,0.01395,0.02915,38.12,0.00322
09/05/2015,22:00:00,0.217,0.02447,0.01762,36.67,0.00618
09/05/2015,23:00:00,0.194,0.01667,0.0214,29.87,0.00492
10/05/2015,0:00:00,0.209,0.01478,0.01918,24.48,0.00385
10/05/2015,1:00:00,0.255,0.01215,0.0184,23.16,0.00197
10/05/2015,2:00:00,0.196,0.01103,0.01808,18.74,0.00208
10/05/2015,3:00:00,0.188,0.00795,0.018,9.65,0.00157
10/05/2015,4:00:00,0.181,0.0067,0.01728,12.08,0.00123
10/05/2015,5:00:00,0.263,0.0114,0.01312,10.2,0.00125
10/05/2015,6:00:00,0.398,0.0187,0.00558,17.85,0.00198
10/05/2015,7:00:00,0.649,0.02032,0.00525,16.15,0.00205
10/05/2015,8:00:00,0.665,0.02162,0.00658,22.5,0.00205
10/05/2015,9:00:00,1.043,0.03357,0.01218,29.21,0.00282
10/05/2015,10:00:00,1.019,0.0418,0.0177,48.69,0.00423
10/05/2015,11:00:00,0.625,0.02818,0.03423,43.93,0.00382
10/05/2015,12:00:00,0.228,0.00903,0.0353,29.3,0.00218
10/05/2015,13:00:00,0.105,0.005,0.03065,20.71,0.00135
10/05/2015,14:00:00,0.07,0.00487,0.02948,15.66,0.00192
10/05/2015,15:00:00,0.078,0.00582,0.03307,11.9,0.0021
10/05/2015,16:00:00,0.072,0.0056,0.03265,16.54,0.00217
10/05/2015,17:00:00,0.069,0.00602,0.0263,19.07,0.00262
10/05/2015,18:00:00,0.079,0.0047,0.02648,19.05,0.00162
10/05/2015,19:00:00,0.132,0.00567,0.02745,31.16,0.00193
10/05/2015,20:00:00,0.194,0.00757,0.02737,37.26,0.00177
10/05/2015,21:00:00,0.204,0.01032,0.02353,24.4,0.00188
10/05/2015,22:00:00,0.237,0.015,0.01943,21.79,0.00307
10/05/2015,23:00:00,0.258,0.00995,0.02263,25.27,0.00183
11/05/2015,0:00:00,0.232,0.01083,0.0224,19.18,0.00173
11/05/2015,1:00:00,0.213,0.0078,0.02317,18.13,0.00105
11/05/2015,2:00:00,0.192,0.00687,0.0229,13.87,0.00102
11/05/2015,3:00:00,0.167,0.006,0.02308,8.3,0.001
11/05/2015,4:00:00,0.185,0.00812,0.01925,7.83,0.00102
11/05/2015,5:00:00,0.275,0.01155,0.01442,13.8,0.00147
11/05/2015,6:00:00,0.362,0.01663,0.01008,21.61,0.00107
11/05/2015,7:00:00,0.858,0.02695,0.00418,29.86,0.00223
11/05/2015,8:00:00,1.468,0.03198,0.00512,43.56,0.00345
11/05/2015,9:00:00,2.01,0.05175,0.00885,72.31,0.00558
11/05/2015,10:00:00,1.464,0.05493,0.01957,87.08,0.00505
11/05/2015,11:00:00,0.986,0.04098,0.0386,75.82,0.00385
11/05/2015,12:00:00,0.694,0.02837,0.0533,60.93,0.00277
11/05/2015,13:00:00,0.382,0.01502,0.05455,41.78,0.002
11/05/2015,14:00:00,0.328,0.01158,0.07007,37.8,0.00177
11/05/2015,15:00:00,0.291,0.01123,0.06778,39.74,0.00112
11/05/2015,16:00:00,0.252,0.00905,0.04918,46.19,0.00113
11/05/2015,17:00:00,0.211,0.0099,0.04225,39.36,0.00177
11/05/2015,18:00:00,0.317,0.01202,0.04072,49.7,0.0012
11/05/2015,19:00:00,0.336,0.01455,0.03098,46.04,0.00088
11/05/2015,20:00:00,0.285,0.01323,0.02587,54.37,0.00132
11/05/2015,21:00:00,0.3,0.0101,0.023,47.19,0.00047
11/05/2015,22:00:00,0.364,0.01458,0.015,39.33,0.00113
11/05/2015,23:00:00,0.302,0.01258,0.01447,27.49,0.0014
12/05/2015,0:00:00,0.294,0.00842,0.01808,24.65,0.00155
12/05/2015,1:00:00,0.348,0.01315,0.01458,16.52,0.00193
12/05/2015,2:00:00,0.261,0.00745,0.02105,18.64,0.00197
12/05/2015,3:00:00,0.266,0.00962,0.0163,17.33,0.00177
12/05/2015,4:00:00,0.363,0.01653,0.00953,20.49,0.00195
12/05/2015,5:00:00,0.52,0.02307,0.00403,31.41,0.00402
12/05/2015,6:00:00,0.65,0.0259,0.00263,47.92,0.00508
12/05/2015,7:00:00,0.997,0.02423,0.00253,49.77,0.00462
12/05/2015,8:00:00,0.982,0.0268,0.00427,51.93,0.00387
12/05/2015,9:00:00,1.014,0.03252,0.00788,67.32,0.004
12/05/2015,10:00:00,0.94,0.0305,0.01423,70.54,0.00385
12/05/2015,11:00:00,0.512,0.0166,0.02505,58.56,0.00257
12/05/2015,12:00:00,0.403,0.013,0.03915,41.41,0.00232
12/05/2015,13:00:00,0.549,0.01762,0.06192,40.91,0.00253
12/05/2015,14:00:00,0.707,0.02275,0.09735,58.26,0.003
12/05/2015,15:00:00,0.662,0.0197,0.11785,70.23,0.003
12/05/2015,16:00:00,0.46,0.0175,0.06468,100.36,0.0026
12/05/2015,17:00:00,0.581,0.02303,0.0289,62.81,0.002
12/05/2015,18:00:00,0.593,0.02392,0.02767,30.38,0.00207
12/05/2015,19:00:00,0.538,0.01878,0.03382,26.56,0.002
12/05/2015,20:00:00,0.672,0.02535,0.02585,29.88,0.002
12/05/2015,21:00:00,0.961,0.03385,0.01598,36.44,0.002
12/05/2015,22:00:00,0.637,0.02438,0.0219,38.29,0.002
12/05/2015,23:00:00,0.691,0.03247,0.01273,37.91,0.002
13/05/2015,0:00:00,0.695,0.02833,0.01437,42.08,0.0018
13/05/2015,1:00:00,0.501,0.01627,0.02468,43.45,0.0017
13/05/2015,2:00:00,0.392,0.01217,0.02852,31.39,0.00147
13/05/2015,3:00:00,0.37,0.01103,0.02767,26.13,0.00162
13/05/2015,4:00:00,0.386,0.0116,0.0218,25.15,0.00115
13/05/2015,5:00:00,0.404,0.01215,0.02057,24.07,0.00125
13/05/2015,6:00:00,0.484,0.01758,0.01422,24.2,0.00153
13/05/2015,7:00:00,0.744,0.02805,0.00692,30.99,0.00187
13/05/2015,8:00:00,0.994,0.02943,0.0086,32.87,0.00215
13/05/2015,9:00:00,0.712,0.01962,0.02312,22.29,0.0022
13/05/2015,10:00:00,0.643,0.01703,0.03217,29.33,0.002
13/05/2015,11:00:00,0.578,0.01473,0.04662,27.72,0.00217
13/05/2015,12:00:00,0.516,0.01308,0.05887,37.9,0.00287
13/05/2015,13:00:00,0.455,0.01098,0.06473,35.72,0.0023
13/05/2015,14:00:00,0.362,0.00847,0.06078,34.56,0.002
13/05/2015,15:00:00,0.335,0.00782,0.06022,33.6,0.00198
13/05/2015,16:00:00,0.324,0.00805,0.05892,31.31,0.00178
13/05/2015,17:00:00,0.378,0.01253,0.0605,26.14,0.002
13/05/2015,18:00:00,0.438,0.01523,0.06027,41.56,0.002
13/05/2015,19:00:00,0.736,0.03057,0.04678,43.33,0.002
13/05/2015,20:00:00,0.784,0.03395,0.0386,60.75,0.002
13/05/2015,21:00:00,0.578,0.03263,0.02195,58.99,0.00285
13/05/2015,22:00:00,0.49,0.0181,0.03623,67.44,0.002
13/05/2015,23:00:00,0.487,0.0123,0.04032,57.17,0.002
14/05/2015,0:00:00,0.492,0.00985,0.0422,47.18,0.0013
14/05/2015,1:00:00,0.483,0.01248,0.03583,45.35,0.00115
14/05/2015,2:00:00,0.459,0.01232,0.03313,33.44,0.001
14/05/2015,3:00:00,0.466,0.01568,0.02613,34.63,0.00107
14/05/2015,4:00:00,0.49,0.0166,0.02305,31.75,0.001
14/05/2015,5:00:00,0.548,0.0209,0.01605,36.62,0.00102
14/05/2015,6:00:00,0.776,0.03503,0.00503,44.08,0.00152
14/05/2015,7:00:00,1.22,0.037,0.0032,52.85,0.00272
14/05/2015,8:00:00,1.823,0.04462,0.00498,68.46,0.00515
14/05/2015,9:00:00,1.137,0.03197,0.02358,72.44,0.00327
14/05/2015,10:00:00,0.859,0.02372,0.04185,56.59,0.002
14/05/2015,11:00:00,0.737,0.02183,0.05914,54.04,0.002
14/05/2015,12:00:00,0.689,0.01937,0.07983,51.67,0.002
14/05/2015,13:00:00,0.606,0.0178,0.0968,50.86,0.002
14/05/2015,14:00:00,0.549,0.0169,0.11172,45.4,0.00213
14/05/2015,15:00:00,0.539,0.01762,0.11207,43.26,0.002
14/05/2015,16:00:00,0.383,0.01535,0.08462,45.07,0.00193
14/05/2015,17:00:00,0.263,0.01045,0.05853,29.18,0.00148
14/05/2015,18:00:00,0.258,0.01142,0.04515,21.94,0.00188
14/05/2015,19:00:00,0.386,0.01797,0.0424,33.77,0.0019
14/05/2015,20:00:00,0.485,0.01618,0.03668,78.02,0.00182
14/05/2015,21:00:00,0.504,0.01525,0.03675,61.66,0.00198
14/05/2015,22:00:00,0.42,0.01462,0.03487,51.94,0.00245
14/05/2015,23:00:00,0.437,0.01005,0.03642,44.74,0.002
15/05/2015,0:00:00,0.408,0.0117,0.0332,59.39,0.00195
15/05/2015,1:00:00,0.317,0.00858,0.0353,56.59,0.00178
15/05/2015,2:00:00,0.235,0.01317,0.0329,32.83,0.00225
15/05/2015,3:00:00,0.233,0.01378,0.03258,22.29,0.00228
15/05/2015,4:00:00,0.26,0.01198,0.03232,20.09,0.00187
15/05/2015,5:00:00,0.332,0.01713,0.02517,20.46,0.00108
15/05/2015,6:00:00,0.599,0.03595,0.00878,26.65,0.00185
15/05/2015,7:00:00,0.728,0.03632,0.00527,36,0.00198
15/05/2015,8:00:00,0.681,0.03372,0.01135,34.34,0.00203
15/05/2015,9:00:00,0.799,0.03295,0.01663,37.78,0.00267
15/05/2015,10:00:00,0.35,0.01178,0.0404,42.82,0.002
15/05/2015,11:00:00,0.335,0.00967,0.04542,36.25,0.00127
15/05/2015,12:00:00,0.316,0.00938,0.05047,40.39,0.00138
15/05/2015,13:00:00,0.265,0.0071,0.05142,36.07,0.001
15/05/2015,14:00:00,0.251,0.00755,0.052,31.77,0.0014
15/05/2015,15:00:00,0.212,0.00633,0.05002,32.25,0.00135
15/05/2015,16:00:00,0.197,0.00585,0.04878,22.76,0.00125
15/05/2015,17:00:00,0.25,0.00862,0.05275,30.46,0.00183
15/05/2015,18:00:00,0.29,0.00967,0.05047,37.94,0.002
15/05/2015,19:00:00,0.332,0.01233,0.03918,48.43,0.00177
15/05/2015,20:00:00,0.34,0.01272,0.03585,40.7,0.00143
15/05/2015,21:00:00,0.35,0.01718,0.02773,41.97,0.00132
15/05/2015,22:00:00,0.32,0.01292,0.03062,32.61,0.00132
15/05/2015,23:00:00,0.318,0.01087,0.03133,23.11,0.00153
16/05/2015,0:00:00,0.306,0.01108,0.03248,24.58,0.00112
16/05/2015,1:00:00,0.398,0.01518,0.0279,21.09,0.00143
16/05/2015,2:00:00,0.378,0.01092,0.03165,26.46,0.00102
16/05/2015,3:00:00,0.362,0.01147,0.03053,25.5,0.001
16/05/2015,4:00:00,0.395,0.01487,0.02503,29.26,0.001
16/05/2015,5:00:00,0.449,0.01757,0.02092,27.96,0.00125
16/05/2015,6:00:00,0.582,0.02912,0.00913,30.63,0.0011
16/05/2015,7:00:00,0.606,0.02763,0.01228,33.89,0.00103
16/05/2015,8:00:00,0.575,0.02232,0.02045,28.26,0.00118
16/05/2015,9:00:00,0.476,0.01298,0.03192,31.67,0.00128
16/05/2015,10:00:00,0.367,0.00952,0.03663,31.15,0.00102
16/05/2015,11:00:00,0.325,0.0078,0.041,30.85,0.001
16/05/2015,12:00:00,0.306,0.0078,0.04728,28.77,0.00108
16/05/2015,13:00:00,0.269,0.00737,0.04545,27.41,0.001
16/05/2015,14:00:00,0.252,0.00613,0.04608,22.61,0.00123
16/05/2015,15:00:00,0.267,0.00707,0.04695,26.85,0.00123
16/05/2015,16:00:00,0.263,0.00633,0.04832,26.79,0.00153
16/05/2015,17:00:00,0.248,0.0066,0.04503,29.01,0.00143
16/05/2015,18:00:00,0.312,0.00802,0.04222,39.24,0.00102
16/05/2015,19:00:00,0.334,0.00915,0.04188,37.5,0.001
16/05/2015,20:00:00,0.395,0.01852,0.02937,30.26,0.00135
16/05/2015,21:00:00,0.4,0.01673,0.0244,35.14,0.0022
16/05/2015,22:00:00,0.395,0.01177,0.02603,34.2,0.00172
16/05/2015,23:00:00,0.336,0.00707,0.0272,26.5,0.001
17/05/2015,0:00:00,0.337,0.01063,0.02335,22.14,0.00175
17/05/2015,1:00:00,0.358,0.01583,0.01692,16.36,0.00302
17/05/2015,2:00:00,0.331,0.00995,0.02188,18.03,0.00195
17/05/2015,3:00:00,0.317,0.00763,0.02413,17.74,0.00107
17/05/2015,4:00:00,0.341,0.00832,0.02177,21.29,0.00107
17/05/2015,5:00:00,0.366,0.00867,0.02008,22.56,0.00108
17/05/2015,6:00:00,0.385,0.01125,0.01728,21.68,0.00155
17/05/2015,7:00:00,0.681,0.02328,0.0067,24.66,0.00177
17/05/2015,8:00:00,0.938,0.02785,0.00905,30.48,0.00238
17/05/2015,9:00:00,0.8,0.02458,0.01952,40.8,0.003
17/05/2015,10:00:00,0.578,0.0191,0.03203,43.21,0.00298
17/05/2015,11:00:00,0.442,0.01257,0.0431,37.62,0.00225
17/05/2015,12:00:00,0.345,0.00947,0.04992,25.23,0.00193
17/05/2015,13:00:00,0.272,0.00923,0.0533,18.38,0.002
17/05/2015,14:00:00,0.218,0.008,0.05397,16.95,0.00188
17/05/2015,15:00:00,0.246,0.008,0.0556,15.05,0.00187
17/05/2015,16:00:00,0.186,0.00583,0.04428,19.74,0.0013
17/05/2015,17:00:00,0.206,0.00667,0.04548,13.73,0.00177
17/05/2015,18:00:00,0.215,0.00855,0.04073,20.63,0.00207
17/05/2015,19:00:00,0.205,0.00683,0.03727,19.97,0.00183
17/05/2015,20:00:00,0.292,0.00872,0.0324,22.36,0.00105
17/05/2015,21:00:00,0.367,0.01177,0.02717,25.61,0.00158
17/05/2015,22:00:00,0.373,0.01027,0.02733,29.17,0.00173
17/05/2015,23:00:00,0.365,0.0145,0.02337,24.36,0.00198
18/05/2015,0:00:00,0.392,0.01347,0.02343,25.97,0.00188
18/05/2015,1:00:00,0.401,0.01027,0.02303,28.59,0.0011
18/05/2015,2:00:00,0.375,0.00828,0.02363,28.96,0.001
18/05/2015,3:00:00,0.39,0.00865,0.02187,26.63,0.001
18/05/2015,4:00:00,0.368,0.0127,0.01717,27.57,0.00165
18/05/2015,5:00:00,0.434,0.01423,0.01318,24.16,0.00178
18/05/2015,6:00:00,0.505,0.01683,0.01077,25.52,0.00133
18/05/2015,7:00:00,0.687,0.024,0.00452,26.96,0.00185
18/05/2015,8:00:00,1.122,0.02965,0.00648,36.6,0.00255
18/05/2015,9:00:00,1.267,0.03617,0.01267,43.27,0.003
18/05/2015,10:00:00,1.283,0.04427,0.02215,52.88,0.00302
18/05/2015,11:00:00,0.766,0.02963,0.03555,52.04,0.00288
18/05/2015,12:00:00,0.369,0.01115,0.0464,35.51,0.00133
18/05/2015,13:00:00,0.24,0.0077,0.04023,24.57,0.00107
18/05/2015,14:00:00,0.191,0.00642,0.03983,20.65,0.001
18/05/2015,15:00:00,0.201,0.0063,0.04882,19.6,0.001
18/05/2015,16:00:00,0.187,0.00727,0.03913,20.26,0.00117
18/05/2015,17:00:00,0.207,0.00857,0.04398,17.79,0.0012
18/05/2015,18:00:00,0.28,0.01233,0.04463,23.88,0.00182
18/05/2015,19:00:00,0.301,0.01567,0.03578,27.89,0.00275
18/05/2015,20:00:00,0.364,0.01328,0.033,35.33,0.00155
18/05/2015,21:00:00,0.426,0.01667,0.02965,46.74,0.00177
18/05/2015,22:00:00,0.485,0.01417,0.02655,47.89,0.00175
18/05/2015,23:00:00,0.423,0.00963,0.03018,45.19,0.00187
19/05/2015,0:00:00,0.398,0.00878,0.0291,40.64,0.00162
19/05/2015,1:00:00,0.371,0.00823,0.0284,38.44,0.00128
19/05/2015,2:00:00,0.364,0.01035,0.02553,27.03,0.00143
19/05/2015,3:00:00,0.371,0.00678,0.02667,23.3,0.00122
19/05/2015,4:00:00,0.413,0.00892,0.02568,27.99,0.00123
19/05/2015,5:00:00,0.412,0.01067,0.01993,30.34,0.00147
19/05/2015,6:00:00,0.548,0.01585,0.01567,26.56,0.00178
19/05/2015,7:00:00,0.696,0.02188,0.01175,33.18,0.00192
19/05/2015,8:00:00,0.724,0.01665,0.01915,42.46,0.00193
19/05/2015,9:00:00,0.628,0.01372,0.02502,44.34,0.0018
19/05/2015,10:00:00,0.615,0.0143,0.03467,43.69,0.00193
19/05/2015,11:00:00,0.404,0.0086,0.03342,37.63,0.00163
19/05/2015,12:00:00,0.343,0.00845,0.03178,29.2,0.00153
19/05/2015,13:00:00,0.344,0.01247,0.03717,30.52,0.00163
19/05/2015,14:00:00,0.324,0.0124,0.04223,31.33,0.00195
19/05/2015,15:00:00,0.297,0.01355,0.041,29.34,0.00213
19/05/2015,16:00:00,0.242,0.00795,0.03913,25.65,0.002
19/05/2015,17:00:00,0.263,0.0083,0.03578,24.19,0.00198
19/05/2015,18:00:00,0.4,0.01102,0.03642,76.51,0.00178
19/05/2015,19:00:00,0.467,0.0142,0.0305,57.96,0.00195
19/05/2015,20:00:00,0.51,0.016,0.02573,48.04,0.00165
19/05/2015,21:00:00,0.504,0.01625,0.0206,52.07,0.002
19/05/2015,22:00:00,0.509,0.01413,0.02067,37.38,0.00192
19/05/2015,23:00:00,0.527,0.01183,0.02298,44.45,0.00195
20/05/2015,0:00:00,0.496,0.01585,0.02315,46.66,0.002
20/05/2015,1:00:00,0.377,0.00952,0.0304,46.87,0.002
20/05/2015,2:00:00,0.359,0.00987,0.02843,24.4,0.00195
20/05/2015,3:00:00,0.36,0.01087,0.02537,16.56,0.00175
20/05/2015,4:00:00,0.363,0.01247,0.02167,15.01,0.00188
20/05/2015,5:00:00,0.421,0.01642,0.01682,12.09,0.002
20/05/2015,6:00:00,0.564,0.02442,0.00992,18.67,0.00197
20/05/2015,7:00:00,0.985,0.03173,0.00318,28.21,0.00228
20/05/2015,8:00:00,0.857,0.02558,0.01105,37.49,0.00235
20/05/2015,9:00:00,0.867,0.02762,0.01712,34.66,0.00293
20/05/2015,10:00:00,0.612,0.01702,0.03268,46.29,0.00267
20/05/2015,11:00:00,0.366,0.00918,0.04008,44.94,0.00198
20/05/2015,12:00:00,0.258,0.00828,0.04192,36.34,0.00197
20/05/2015,13:00:00,0.248,0.00747,0.0468,24.23,0.002
20/05/2015,14:00:00,0.275,0.00855,0.05708,25.88,0.002
20/05/2015,15:00:00,0.283,0.00822,0.05825,27.12,0.002
20/05/2015,16:00:00,0.255,0.0082,0.05377,30.24,0.002
20/05/2015,17:00:00,0.233,0.007,0.0483,27.38,0.002
20/05/2015,18:00:00,0.287,0.0096,0.04515,30.04,0.002
20/05/2015,19:00:00,0.372,0.01288,0.0377,32.29,0.0025
20/05/2015,20:00:00,0.427,0.01045,0.03548,51.9,0.0019
20/05/2015,21:00:00,0.439,0.01763,0.03042,57.52,0.00285
20/05/2015,22:00:00,0.453,0.01343,0.02697,49.29,0.00265
20/05/2015,23:00:00,0.436,0.01442,0.0229,39.05,0.00263
21/05/2015,0:00:00,0.388,0.00938,0.02682,30.74,0.00168
21/05/2015,1:00:00,0.365,0.00995,0.02683,21.35,0.00122
21/05/2015,2:00:00,0.35,0.00638,0.02962,20.71,0.00117
21/05/2015,3:00:00,0.326,0.00625,0.03087,19.03,0.001
21/05/2015,4:00:00,0.349,0.00713,0.02733,20.14,0.001
21/05/2015,5:00:00,0.498,0.01905,0.01298,19.71,0.00182
21/05/2015,6:00:00,0.556,0.02537,0.00817,25.93,0.002
21/05/2015,7:00:00,0.77,0.02903,0.00822,27.83,0.00195
21/05/2015,8:00:00,1.046,0.03233,0.00825,39.16,0.00323
21/05/2015,9:00:00,1.129,0.03088,0.01702,52.7,0.00305
21/05/2015,10:00:00,0.766,0.02197,0.03317,54.03,0.0028
21/05/2015,11:00:00,0.506,0.01453,0.0433,48.65,0.002
21/05/2015,12:00:00,0.424,0.01107,0.05863,42.28,0.00198
21/05/2015,13:00:00,0.414,0.01132,0.06967,46.04,0.0019
21/05/2015,14:00:00,0.393,0.00962,0.0632,45.46,0.00158
21/05/2015,15:00:00,0.377,0.00908,0.06045,45.23,0.00142
21/05/2015,16:00:00,0.37,0.00997,0.06037,43.52,0.00182
21/05/2015,17:00:00,0.338,0.01,0.04998,40.69,0.0014
21/05/2015,18:00:00,0.298,0.00983,0.04383,33,0.00138
21/05/2015,19:00:00,0.432,0.01403,0.04013,46.86,0.0018
21/05/2015,20:00:00,0.439,0.01438,0.03537,70.24,0.00225
21/05/2015,21:00:00,0.491,0.01692,0.0304,60.81,0.00292
21/05/2015,22:00:00,0.434,0.01267,0.02703,46.96,0.00227
21/05/2015,23:00:00,0.432,0.01243,0.02362,39.37,0.002
22/05/2015,0:00:00,0.412,0.01108,0.02302,33.87,0.0016
22/05/2015,1:00:00,0.455,0.01255,0.02107,17.93,0.0012
22/05/2015,2:00:00,0.415,0.01352,0.02003,25.12,0.00128
22/05/2015,3:00:00,0.404,0.01535,0.01723,19.56,0.00118
