,Pais_comprador,Industria,Año,Mes,Monto,t-1,t-2,t-3,t-6
262,33531501.132222224,210318.2111111111,2004.0,4,19717.0,9438.0,0.0,5811.0,393225.0
263,33531501.132222224,210318.2111111111,2004.0,5,18175.0,19717.0,9438.0,0.0,252332.0
264,33531501.132222224,210318.2111111111,2004.0,6,12766.0,18175.0,19717.0,9438.0,497163.0
265,33531501.132222224,210318.2111111111,2004.0,7,4815.0,12766.0,18175.0,19717.0,5811.0
266,33531501.132222224,210318.2111111111,2004.0,8,11461.0,4815.0,12766.0,18175.0,0.0
267,33531501.132222224,210318.2111111111,2004.0,9,16093.0,11461.0,4815.0,12766.0,9438.0
268,33531501.132222224,210318.2111111111,2004.0,10,492.0,16093.0,11461.0,4815.0,19717.0
269,33531501.132222224,210318.2111111111,2004.0,11,4792.0,492.0,16093.0,11461.0,18175.0
270,33531501.132222224,210318.2111111111,2004.0,12,6660.0,4792.0,492.0,16093.0,12766.0
271,33531501.132222224,210318.2111111111,2005.0,1,264079.0,6660.0,4792.0,492.0,4815.0
272,33531501.132222224,210318.2111111111,2005.0,2,322568.0,264079.0,6660.0,4792.0,11461.0
273,33531501.132222224,210318.2111111111,2005.0,3,258429.0,322568.0,264079.0,6660.0,16093.0
274,33531501.132222224,210318.2111111111,2005.0,4,340366.0,258429.0,322568.0,264079.0,492.0
275,33531501.132222224,210318.2111111111,2005.0,5,307968.0,340366.0,258429.0,322568.0,4792.0
276,33531501.132222224,210318.2111111111,2005.0,6,304636.0,307968.0,340366.0,258429.0,6660.0
277,33531501.132222224,210318.2111111111,2005.0,7,348916.0,304636.0,307968.0,340366.0,264079.0
278,33531501.132222224,210318.2111111111,2005.0,8,385008.0,348916.0,304636.0,307968.0,322568.0
279,33531501.132222224,210318.2111111111,2005.0,9,363115.0,385008.0,348916.0,304636.0,258429.0
280,33531501.132222224,210318.2111111111,2005.0,10,314797.0,363115.0,385008.0,348916.0,340366.0
281,33531501.132222224,210318.2111111111,2005.0,11,391919.0,314797.0,363115.0,385008.0,307968.0
282,33531501.132222224,210318.2111111111,2005.0,12,512687.0,391919.0,314797.0,363115.0,304636.0
283,33531501.132222224,210318.2111111111,2006.0,1,353185.0,512687.0,391919.0,314797.0,348916.0
284,33531501.132222224,210318.2111111111,2006.0,2,275659.0,353185.0,512687.0,391919.0,385008.0
285,33531501.132222224,210318.2111111111,2006.0,3,356356.0,275659.0,353185.0,512687.0,363115.0
286,33531501.132222224,210318.2111111111,2006.0,4,405609.0,356356.0,275659.0,353185.0,314797.0
287,33531501.132222224,210318.2111111111,2006.0,5,292023.0,405609.0,356356.0,275659.0,391919.0
288,33531501.132222224,210318.2111111111,2006.0,6,467807.0,292023.0,405609.0,356356.0,512687.0
289,33531501.132222224,210318.2111111111,2006.0,7,422954.0,467807.0,292023.0,405609.0,353185.0
290,33531501.132222224,210318.2111111111,2006.0,8,368981.0,422954.0,467807.0,292023.0,275659.0
291,33531501.132222224,210318.2111111111,2006.0,9,435599.0,368981.0,422954.0,467807.0,356356.0
292,33531501.132222224,210318.2111111111,2006.0,10,554961.0,435599.0,368981.0,422954.0,405609.0
293,33531501.132222224,210318.2111111111,2006.0,11,80451.0,554961.0,435599.0,368981.0,292023.0
294,33531501.132222224,210318.2111111111,2006.0,12,38111.0,80451.0,554961.0,435599.0,467807.0
295,33531501.132222224,210318.2111111111,2007.0,1,17619.0,38111.0,80451.0,554961.0,422954.0
296,33531501.132222224,210318.2111111111,2007.0,2,25730.0,17619.0,38111.0,80451.0,368981.0
297,33531501.132222224,210318.2111111111,2007.0,3,29205.0,25730.0,17619.0,38111.0,435599.0
298,33531501.132222224,210318.2111111111,2007.0,4,10558.0,29205.0,25730.0,17619.0,554961.0
299,33531501.132222224,210318.2111111111,2007.0,5,51795.0,10558.0,29205.0,25730.0,80451.0
300,33531501.132222224,210318.2111111111,2007.0,6,64163.0,51795.0,10558.0,29205.0,38111.0
301,33531501.132222224,210318.2111111111,2007.0,7,51209.0,64163.0,51795.0,10558.0,17619.0
302,33531501.132222224,210318.2111111111,2007.0,8,12472.0,51209.0,64163.0,51795.0,25730.0
303,33531501.132222224,210318.2111111111,2007.0,9,56222.0,12472.0,51209.0,64163.0,29205.0
304,33531501.132222224,210318.2111111111,2007.0,10,43404.0,56222.0,12472.0,51209.0,10558.0
305,33531501.132222224,210318.2111111111,2007.0,11,13755.0,43404.0,56222.0,12472.0,51795.0
306,33531501.132222224,210318.2111111111,2007.0,12,31345.0,13755.0,43404.0,56222.0,64163.0
307,33531501.132222224,210318.2111111111,2008.0,1,305355.0,31345.0,13755.0,43404.0,51209.0
308,33531501.132222224,210318.2111111111,2008.0,2,523310.0,305355.0,31345.0,13755.0,12472.0
309,33531501.132222224,210318.2111111111,2008.0,3,27627.0,523310.0,305355.0,31345.0,56222.0
310,33531501.132222224,210318.2111111111,2008.0,4,57609.0,27627.0,523310.0,305355.0,43404.0
311,33531501.132222224,210318.2111111111,2008.0,5,121822.0,57609.0,27627.0,523310.0,13755.0
312,33531501.132222224,210318.2111111111,2008.0,6,18704.0,121822.0,57609.0,27627.0,31345.0
313,33531501.132222224,210318.2111111111,2008.0,7,46706.0,18704.0,121822.0,57609.0,305355.0
314,33531501.132222224,210318.2111111111,2008.0,8,56279.0,46706.0,18704.0,121822.0,523310.0
315,33531501.132222224,210318.2111111111,2008.0,9,82050.0,56279.0,46706.0,18704.0,27627.0
316,33531501.132222224,210318.2111111111,2008.0,10,68132.0,82050.0,56279.0,46706.0,57609.0
317,33531501.132222224,210318.2111111111,2008.0,11,17721.0,68132.0,82050.0,56279.0,121822.0
318,33531501.132222224,210318.2111111111,2008.0,12,41497.0,17721.0,68132.0,82050.0,18704.0
319,33531501.132222224,210318.2111111111,2009.0,1,11784.0,41497.0,17721.0,68132.0,46706.0
320,33531501.132222224,210318.2111111111,2009.0,2,34804.0,11784.0,41497.0,17721.0,56279.0
321,33531501.132222224,210318.2111111111,2009.0,3,12130.0,34804.0,11784.0,41497.0,82050.0
322,33531501.132222224,210318.2111111111,2009.0,4,42642.0,12130.0,34804.0,11784.0,68132.0
323,33531501.132222224,210318.2111111111,2009.0,5,175434.0,42642.0,12130.0,34804.0,17721.0
324,33531501.132222224,210318.2111111111,2009.0,6,780301.0,175434.0,42642.0,12130.0,41497.0
325,33531501.132222224,210318.2111111111,2009.0,7,24214.0,780301.0,175434.0,42642.0,11784.0
326,33531501.132222224,210318.2111111111,2009.0,8,52326.0,24214.0,780301.0,175434.0,34804.0
327,33531501.132222224,210318.2111111111,2009.0,9,896527.0,52326.0,24214.0,780301.0,12130.0
328,33531501.132222224,210318.2111111111,2009.0,10,1130308.0,896527.0,52326.0,24214.0,42642.0
329,33531501.132222224,210318.2111111111,2009.0,11,1010570.0,1130308.0,896527.0,52326.0,175434.0
330,33531501.132222224,210318.2111111111,2009.0,12,2172079.0,1010570.0,1130308.0,896527.0,780301.0
331,33531501.132222224,210318.2111111111,2010.0,1,871999.0,2172079.0,1010570.0,1130308.0,24214.0
332,33531501.132222224,210318.2111111111,2010.0,2,909831.0,871999.0,2172079.0,1010570.0,52326.0
333,33531501.132222224,210318.2111111111,2010.0,3,801394.0,909831.0,871999.0,2172079.0,896527.0
334,33531501.132222224,210318.2111111111,2010.0,4,805484.0,801394.0,909831.0,871999.0,1130308.0
335,33531501.132222224,210318.2111111111,2010.0,5,1418711.0,805484.0,801394.0,909831.0,1010570.0
336,33531501.132222224,210318.2111111111,2010.0,6,1046521.0,1418711.0,805484.0,801394.0,2172079.0
337,33531501.132222224,210318.2111111111,2010.0,7,986426.0,1046521.0,1418711.0,805484.0,871999.0
338,33531501.132222224,210318.2111111111,2010.0,8,1097109.0,986426.0,1046521.0,1418711.0,909831.0
339,33531501.132222224,210318.2111111111,2010.0,9,1279465.0,1097109.0,986426.0,1046521.0,801394.0
340,33531501.132222224,210318.2111111111,2010.0,10,933281.0,1279465.0,1097109.0,986426.0,805484.0
341,33531501.132222224,210318.2111111111,2010.0,11,1308140.0,933281.0,1279465.0,1097109.0,1418711.0
342,33531501.132222224,210318.2111111111,2010.0,12,751662.0,1308140.0,933281.0,1279465.0,1046521.0
343,33531501.132222224,210318.2111111111,2011.0,1,1427881.0,751662.0,1308140.0,933281.0,986426.0
344,33531501.132222224,210318.2111111111,2011.0,2,1136956.0,1427881.0,751662.0,1308140.0,1097109.0
345,33531501.132222224,210318.2111111111,2011.0,3,1439599.0,1136956.0,1427881.0,751662.0,1279465.0
346,33531501.132222224,210318.2111111111,2011.0,4,821863.0,1439599.0,1136956.0,1427881.0,933281.0
347,33531501.132222224,210318.2111111111,2011.0,5,723172.0,821863.0,1439599.0,1136956.0,1308140.0
348,33531501.132222224,210318.2111111111,2011.0,6,735502.0,723172.0,821863.0,1439599.0,751662.0
349,33531501.132222224,210318.2111111111,2011.0,7,620103.0,735502.0,723172.0,821863.0,1427881.0
350,33531501.132222224,210318.2111111111,2011.0,8,849729.0,620103.0,735502.0,723172.0,1136956.0
351,33531501.132222224,210318.2111111111,2011.0,9,846205.0,849729.0,620103.0,735502.0,1439599.0
352,33531501.132222224,210318.2111111111,2011.0,10,902978.0,846205.0,849729.0,620103.0,821863.0
353,33531501.132222224,210318.2111111111,2011.0,11,972282.0,902978.0,846205.0,849729.0,723172.0
354,33531501.132222224,210318.2111111111,2011.0,12,681449.0,972282.0,902978.0,846205.0,735502.0
355,33531501.132222224,210318.2111111111,2012.0,1,615653.0,681449.0,972282.0,902978.0,620103.0
356,33531501.132222224,210318.2111111111,2012.0,2,755328.0,615653.0,681449.0,972282.0,849729.0
357,33531501.132222224,210318.2111111111,2012.0,3,914804.0,755328.0,615653.0,681449.0,846205.0
358,33531501.132222224,210318.2111111111,2012.0,4,927376.0,914804.0,755328.0,615653.0,902978.0
359,33531501.132222224,210318.2111111111,2012.0,5,1024484.0,927376.0,914804.0,755328.0,972282.0
360,33531501.132222224,210318.2111111111,2012.0,6,907728.0,1024484.0,927376.0,914804.0,681449.0
361,33531501.132222224,210318.2111111111,2012.0,7,1269483.0,907728.0,1024484.0,927376.0,615653.0
362,33531501.132222224,210318.2111111111,2012.0,8,2381875.0,1269483.0,907728.0,1024484.0,755328.0
363,33531501.132222224,210318.2111111111,2012.0,9,1347358.0,2381875.0,1269483.0,907728.0,914804.0
364,33531501.132222224,210318.2111111111,2012.0,10,1312982.0,1347358.0,2381875.0,1269483.0,927376.0
365,33531501.132222224,210318.2111111111,2012.0,11,613986.0,1312982.0,1347358.0,2381875.0,1024484.0
366,33531501.132222224,210318.2111111111,2012.0,12,1003329.0,613986.0,1312982.0,1347358.0,907728.0
367,33531501.132222224,210318.2111111111,2013.0,1,992405.0,1003329.0,613986.0,1312982.0,1269483.0
368,33531501.132222224,210318.2111111111,2013.0,2,1652910.0,992405.0,1003329.0,613986.0,2381875.0
369,33531501.132222224,210318.2111111111,2013.0,3,2156422.0,1652910.0,992405.0,1003329.0,1347358.0
370,33531501.132222224,210318.2111111111,2013.0,4,2078202.0,2156422.0,1652910.0,992405.0,1312982.0
371,33531501.132222224,210318.2111111111,2013.0,5,1442115.0,2078202.0,2156422.0,1652910.0,613986.0
372,33531501.132222224,210318.2111111111,2013.0,6,1510927.0,1442115.0,2078202.0,2156422.0,1003329.0
373,33531501.132222224,210318.2111111111,2013.0,7,1653838.0,1510927.0,1442115.0,2078202.0,992405.0
374,33531501.132222224,210318.2111111111,2013.0,8,1676177.0,1653838.0,1510927.0,1442115.0,1652910.0
375,33531501.132222224,210318.2111111111,2013.0,9,1440847.0,1676177.0,1653838.0,1510927.0,2156422.0
376,33531501.132222224,210318.2111111111,2013.0,10,1590705.0,1440847.0,1676177.0,1653838.0,2078202.0
377,33531501.132222224,210318.2111111111,2013.0,11,1102304.0,1590705.0,1440847.0,1676177.0,1442115.0
378,33531501.132222224,210318.2111111111,2013.0,12,2238850.0,1102304.0,1590705.0,1440847.0,1510927.0
379,33531501.132222224,210318.2111111111,2014.0,1,1256914.0,2238850.0,1102304.0,1590705.0,1653838.0
380,33531501.132222224,210318.2111111111,2014.0,2,999891.0,1256914.0,2238850.0,1102304.0,1676177.0
381,33531501.132222224,210318.2111111111,2014.0,3,946699.0,999891.0,1256914.0,2238850.0,1440847.0
382,33531501.132222224,210318.2111111111,2014.0,4,581234.0,946699.0,999891.0,1256914.0,1590705.0
383,33531501.132222224,210318.2111111111,2014.0,5,684244.0,581234.0,946699.0,999891.0,1102304.0
384,33531501.132222224,210318.2111111111,2014.0,6,1240820.0,684244.0,581234.0,946699.0,2238850.0
385,33531501.132222224,210318.2111111111,2014.0,7,1506457.0,1240820.0,684244.0,581234.0,1256914.0
386,33531501.132222224,210318.2111111111,2014.0,8,1424514.0,1506457.0,1240820.0,684244.0,999891.0
387,33531501.132222224,210318.2111111111,2014.0,9,1756372.0,1424514.0,1506457.0,1240820.0,946699.0
388,33531501.132222224,210318.2111111111,2014.0,10,1623822.0,1756372.0,1424514.0,1506457.0,581234.0
389,33531501.132222224,210318.2111111111,2014.0,11,1125790.0,1623822.0,1756372.0,1424514.0,684244.0
390,33531501.132222224,210318.2111111111,2014.0,12,1246545.0,1125790.0,1623822.0,1756372.0,1240820.0
391,33531501.132222224,210318.2111111111,2015.0,1,888044.0,1246545.0,1125790.0,1623822.0,1506457.0
392,33531501.132222224,210318.2111111111,2015.0,2,815676.0,888044.0,1246545.0,1125790.0,1424514.0
393,33531501.132222224,210318.2111111111,2015.0,3,1080517.0,815676.0,888044.0,1246545.0,1756372.0
394,33531501.132222224,210318.2111111111,2015.0,4,713329.0,1080517.0,815676.0,888044.0,1623822.0
395,33531501.132222224,210318.2111111111,2015.0,5,1126486.0,713329.0,1080517.0,815676.0,1125790.0
396,33531501.132222224,210318.2111111111,2015.0,6,1593313.0,1126486.0,713329.0,1080517.0,1246545.0
397,33531501.132222224,210318.2111111111,2015.0,7,1434715.0,1593313.0,1126486.0,713329.0,888044.0
398,33531501.132222224,210318.2111111111,2015.0,8,1535856.0,1434715.0,1593313.0,1126486.0,815676.0
399,33531501.132222224,210318.2111111111,2015.0,9,1295808.0,1535856.0,1434715.0,1593313.0,1080517.0
400,33531501.132222224,210318.2111111111,2015.0,10,1136621.0,1295808.0,1535856.0,1434715.0,713329.0
401,33531501.132222224,210318.2111111111,2015.0,11,1159806.0,1136621.0,1295808.0,1535856.0,1126486.0
402,33531501.132222224,210318.2111111111,2015.0,12,1070895.0,1159806.0,1136621.0,1295808.0,1593313.0
403,33531501.132222224,210318.2111111111,2016.0,1,1058368.0,1070895.0,1159806.0,1136621.0,1434715.0
404,33531501.132222224,210318.2111111111,2016.0,2,1150198.0,1058368.0,1070895.0,1159806.0,1535856.0
405,33531501.132222224,210318.2111111111,2016.0,3,1220261.0,1150198.0,1058368.0,1070895.0,1295808.0
406,33531501.132222224,210318.2111111111,2016.0,4,907217.0,1220261.0,1150198.0,1058368.0,1136621.0
407,33531501.132222224,210318.2111111111,2016.0,5,1049375.0,907217.0,1220261.0,1150198.0,1159806.0
408,33531501.132222224,210318.2111111111,2016.0,6,1132882.0,1049375.0,907217.0,1220261.0,1070895.0
409,33531501.132222224,210318.2111111111,2016.0,7,1259245.0,1132882.0,1049375.0,907217.0,1058368.0
410,33531501.132222224,210318.2111111111,2016.0,8,1628330.0,1259245.0,1132882.0,1049375.0,1150198.0
411,33531501.132222224,210318.2111111111,2016.0,9,1677727.0,1628330.0,1259245.0,1132882.0,1220261.0
412,33531501.132222224,210318.2111111111,2016.0,10,1417988.0,1677727.0,1628330.0,1259245.0,907217.0
413,33531501.132222224,210318.2111111111,2016.0,11,972357.0,1417988.0,1677727.0,1628330.0,1049375.0
414,33531501.132222224,210318.2111111111,2016.0,12,939289.0,972357.0,1417988.0,1677727.0,1132882.0
415,33531501.132222224,210318.2111111111,2017.0,1,743038.0,939289.0,972357.0,1417988.0,1259245.0
416,33531501.132222224,210318.2111111111,2017.0,2,1174774.0,743038.0,939289.0,972357.0,1628330.0
417,33531501.132222224,210318.2111111111,2017.0,3,1145274.0,1174774.0,743038.0,939289.0,1677727.0
418,33531501.132222224,210318.2111111111,2017.0,4,924650.0,1145274.0,1174774.0,743038.0,1417988.0
419,33531501.132222224,210318.2111111111,2017.0,5,1237762.0,924650.0,1145274.0,1174774.0,972357.0
420,33531501.132222224,210318.2111111111,2017.0,6,1204378.0,1237762.0,924650.0,1145274.0,939289.0
421,33531501.132222224,210318.2111111111,2017.0,7,1118482.0,1204378.0,1237762.0,924650.0,743038.0
422,33531501.132222224,5480042.013492064,2000.0,1,10272.0,1118482.0,1204378.0,1237762.0,1174774.0
423,33531501.132222224,5480042.013492064,2000.0,2,0.0,10272.0,1118482.0,1204378.0,1145274.0
424,33531501.132222224,5480042.013492064,2000.0,3,13188.0,0.0,10272.0,1118482.0,924650.0
425,33531501.132222224,5480042.013492064,2000.0,4,8227.0,13188.0,0.0,10272.0,1237762.0
426,33531501.132222224,5480042.013492064,2000.0,5,13335.0,8227.0,13188.0,0.0,1204378.0
427,33531501.132222224,5480042.013492064,2000.0,6,51155.0,13335.0,8227.0,13188.0,1118482.0
428,33531501.132222224,5480042.013492064,2000.0,7,67990.0,51155.0,13335.0,8227.0,10272.0
429,33531501.132222224,5480042.013492064,2000.0,8,47665.0,67990.0,51155.0,13335.0,0.0
430,33531501.132222224,5480042.013492064,2000.0,9,30904.0,47665.0,67990.0,51155.0,13188.0
431,33531501.132222224,5480042.013492064,2000.0,10,19638.0,30904.0,47665.0,67990.0,8227.0
432,33531501.132222224,5480042.013492064,2000.0,11,19578.0,19638.0,30904.0,47665.0,13335.0
433,33531501.132222224,5480042.013492064,2000.0,12,34208.0,19578.0,19638.0,30904.0,51155.0
434,33531501.132222224,5480042.013492064,2001.0,1,24572.0,34208.0,19578.0,19638.0,67990.0
435,33531501.132222224,5480042.013492064,2001.0,2,1473.0,24572.0,34208.0,19578.0,47665.0
436,33531501.132222224,5480042.013492064,2001.0,3,146136.0,1473.0,24572.0,34208.0,30904.0
437,33531501.132222224,5480042.013492064,2001.0,4,45003.0,146136.0,1473.0,24572.0,19638.0
438,33531501.132222224,5480042.013492064,2001.0,5,5680.0,45003.0,146136.0,1473.0,19578.0
439,33531501.132222224,5480042.013492064,2001.0,6,95191.0,5680.0,45003.0,146136.0,34208.0
440,33531501.132222224,5480042.013492064,2001.0,7,612.0,95191.0,5680.0,45003.0,24572.0
441,33531501.132222224,5480042.013492064,2001.0,8,4466.0,612.0,95191.0,5680.0,1473.0
442,33531501.132222224,5480042.013492064,2001.0,9,22460.0,4466.0,612.0,95191.0,146136.0
443,33531501.132222224,5480042.013492064,2001.0,10,1047.0,22460.0,4466.0,612.0,45003.0
444,33531501.132222224,5480042.013492064,2001.0,11,10005.0,1047.0,22460.0,4466.0,5680.0
