,Pais_comprador,Industria,Año,Mes,Monto
441,América Latina,Agricultura y Silvicultura,2001,Agosto,4466.0
442,América Latina,Agricultura y Silvicultura,2001,Septiembre,22460.0
443,América Latina,Agricultura y Silvicultura,2001,Octubre,1047.0
444,América Latina,Agricultura y Silvicultura,2001,Noviembre,10005.0
445,América Latina,Agricultura y Silvicultura,2001,Diciembre,1316.0
446,América Latina,Agricultura y Silvicultura,2002,Enero,78537.0
447,América Latina,Agricultura y Silvicultura,2002,Febrero,158580.0
448,América Latina,Agricultura y Silvicultura,2002,Marzo,154862.0
449,América Latina,Agricultura y Silvicultura,2002,Abril,154769.0
450,América Latina,Agricultura y Silvicultura,2002,Mayo,46282.0
451,América Latina,Agricultura y Silvicultura,2002,Junio,4206.0
452,América Latina,Agricultura y Silvicultura,2002,Julio,60.0
453,América Latina,Agricultura y Silvicultura,2002,Agosto,35335.0
454,América Latina,Agricultura y Silvicultura,2002,Septiembre,22404.0
455,América Latina,Agricultura y Silvicultura,2002,Octubre,42389.0
456,América Latina,Agricultura y Silvicultura,2002,Noviembre,30558.0
457,América Latina,Agricultura y Silvicultura,2002,Diciembre,30973.0
458,América Latina,Agricultura y Silvicultura,2003,Enero,14568.0
459,América Latina,Agricultura y Silvicultura,2003,Febrero,28758.0
460,América Latina,Agricultura y Silvicultura,2003,Marzo,15341.0
461,América Latina,Agricultura y Silvicultura,2003,Abril,32522.0
462,América Latina,Agricultura y Silvicultura,2003,Mayo,33414.0
463,América Latina,Agricultura y Silvicultura,2003,Junio,6783.0
464,América Latina,Agricultura y Silvicultura,2003,Julio,15196.0
465,América Latina,Agricultura y Silvicultura,2003,Agosto,222.0
466,América Latina,Agricultura y Silvicultura,2003,Septiembre,521.0
467,América Latina,Agricultura y Silvicultura,2003,Octubre,4325.0
468,América Latina,Agricultura y Silvicultura,2003,Noviembre,6034.0
469,América Latina,Agricultura y Silvicultura,2003,Diciembre,50642.0
470,América Latina,Agricultura y Silvicultura,2004,Enero,495647.0
471,América Latina,Agricultura y Silvicultura,2004,Febrero,1513281.0
472,América Latina,Agricultura y Silvicultura,2004,Marzo,62125.0
473,América Latina,Agricultura y Silvicultura,2004,Abril,661056.0
474,América Latina,Agricultura y Silvicultura,2004,Mayo,93475.0
475,América Latina,Agricultura y Silvicultura,2004,Junio,11852.0
476,América Latina,Agricultura y Silvicultura,2004,Julio,62659.0
477,América Latina,Agricultura y Silvicultura,2004,Agosto,88170.0
478,América Latina,Agricultura y Silvicultura,2004,Septiembre,84325.0
479,América Latina,Agricultura y Silvicultura,2004,Octubre,96258.0
480,América Latina,Agricultura y Silvicultura,2004,Noviembre,1396254.0
481,América Latina,Agricultura y Silvicultura,2004,Diciembre,2399582.0
482,América Latina,Agricultura y Silvicultura,2005,Enero,133864.0
483,América Latina,Agricultura y Silvicultura,2005,Febrero,428886.0
484,América Latina,Agricultura y Silvicultura,2005,Marzo,43970.0
485,América Latina,Agricultura y Silvicultura,2005,Abril,793492.0
486,América Latina,Agricultura y Silvicultura,2005,Mayo,491804.0
487,América Latina,Agricultura y Silvicultura,2005,Junio,318509.0
488,América Latina,Agricultura y Silvicultura,2005,Julio,172016.0
489,América Latina,Agricultura y Silvicultura,2005,Agosto,202380.0
490,América Latina,Agricultura y Silvicultura,2005,Septiembre,3677008.0
491,América Latina,Agricultura y Silvicultura,2005,Octubre,11886.0
492,América Latina,Agricultura y Silvicultura,2005,Noviembre,73141.0
493,América Latina,Agricultura y Silvicultura,2005,Diciembre,3919651.0
494,América Latina,Agricultura y Silvicultura,2006,Enero,1541349.0
495,América Latina,Agricultura y Silvicultura,2006,Febrero,124453.0
496,América Latina,Agricultura y Silvicultura,2006,Marzo,65688.0
497,América Latina,Agricultura y Silvicultura,2006,Abril,1041090.0
498,América Latina,Agricultura y Silvicultura,2006,Mayo,1801963.0
499,América Latina,Agricultura y Silvicultura,2006,Junio,995025.0
500,América Latina,Agricultura y Silvicultura,2006,Julio,93915.0
501,América Latina,Agricultura y Silvicultura,2006,Agosto,102179.0
502,América Latina,Agricultura y Silvicultura,2006,Septiembre,120918.0
503,América Latina,Agricultura y Silvicultura,2006,Octubre,63705.0
504,América Latina,Agricultura y Silvicultura,2006,Noviembre,4254050.0
505,América Latina,Agricultura y Silvicultura,2006,Diciembre,2466256.0
506,América Latina,Agricultura y Silvicultura,2007,Enero,139829.0
507,América Latina,Agricultura y Silvicultura,2007,Febrero,88285.0
508,América Latina,Agricultura y Silvicultura,2007,Marzo,284725.0
509,América Latina,Agricultura y Silvicultura,2007,Abril,2407469.0
510,América Latina,Agricultura y Silvicultura,2007,Mayo,3290305.0
511,América Latina,Agricultura y Silvicultura,2007,Junio,795114.0
512,América Latina,Agricultura y Silvicultura,2007,Julio,206676.0
513,América Latina,Agricultura y Silvicultura,2007,Agosto,122370.0
514,América Latina,Agricultura y Silvicultura,2007,Septiembre,33842.0
515,América Latina,Agricultura y Silvicultura,2007,Octubre,289439.0
516,América Latina,Agricultura y Silvicultura,2007,Noviembre,2235090.0
517,América Latina,Agricultura y Silvicultura,2007,Diciembre,2981399.0
518,América Latina,Agricultura y Silvicultura,2008,Enero,1061674.0
519,América Latina,Agricultura y Silvicultura,2008,Febrero,133920.0
520,América Latina,Agricultura y Silvicultura,2008,Marzo,757615.0
521,América Latina,Agricultura y Silvicultura,2008,Abril,488081.0
522,América Latina,Agricultura y Silvicultura,2008,Mayo,1406962.0
523,América Latina,Agricultura y Silvicultura,2008,Junio,4479542.0
524,América Latina,Agricultura y Silvicultura,2008,Julio,301697.0
525,América Latina,Agricultura y Silvicultura,2008,Agosto,4395907.0
526,América Latina,Agricultura y Silvicultura,2008,Septiembre,189030.0
527,América Latina,Agricultura y Silvicultura,2008,Octubre,287643.0
528,América Latina,Agricultura y Silvicultura,2008,Noviembre,121948.0
529,América Latina,Agricultura y Silvicultura,2008,Diciembre,856108.0
530,América Latina,Agricultura y Silvicultura,2009,Enero,7159354.0
531,América Latina,Agricultura y Silvicultura,2009,Febrero,2645075.0
532,América Latina,Agricultura y Silvicultura,2009,Marzo,1787079.0
533,América Latina,Agricultura y Silvicultura,2009,Abril,55917.0
534,América Latina,Agricultura y Silvicultura,2009,Mayo,167420.0
535,América Latina,Agricultura y Silvicultura,2009,Junio,1765871.0
536,América Latina,Agricultura y Silvicultura,2009,Julio,707955.0
537,América Latina,Agricultura y Silvicultura,2009,Agosto,423129.0
538,América Latina,Agricultura y Silvicultura,2009,Septiembre,329831.0
539,América Latina,Agricultura y Silvicultura,2009,Octubre,446755.0
540,América Latina,Agricultura y Silvicultura,2009,Noviembre,20224.0
541,América Latina,Agricultura y Silvicultura,2009,Diciembre,4504847.0
542,América Latina,Agricultura y Silvicultura,2010,Enero,4954349.0
543,América Latina,Agricultura y Silvicultura,2010,Febrero,7643491.0
544,América Latina,Agricultura y Silvicultura,2010,Marzo,3203908.0
545,América Latina,Agricultura y Silvicultura,2010,Abril,1909537.0
546,América Latina,Agricultura y Silvicultura,2010,Mayo,2626154.0
547,América Latina,Agricultura y Silvicultura,2010,Junio,1221206.0
548,América Latina,Agricultura y Silvicultura,2010,Julio,2264823.0
549,América Latina,Agricultura y Silvicultura,2010,Agosto,937192.0
550,América Latina,Agricultura y Silvicultura,2010,Septiembre,244919.0
551,América Latina,Agricultura y Silvicultura,2010,Octubre,862931.0
552,América Latina,Agricultura y Silvicultura,2010,Noviembre,899396.0
553,América Latina,Agricultura y Silvicultura,2010,Diciembre,1961752.0
554,América Latina,Agricultura y Silvicultura,2011,Enero,985495.0
555,América Latina,Agricultura y Silvicultura,2011,Febrero,8806292.0
556,América Latina,Agricultura y Silvicultura,2011,Marzo,13152500.0
557,América Latina,Agricultura y Silvicultura,2011,Abril,4232844.0
558,América Latina,Agricultura y Silvicultura,2011,Mayo,4383958.0
559,América Latina,Agricultura y Silvicultura,2011,Junio,742537.0
560,América Latina,Agricultura y Silvicultura,2011,Julio,1469662.0
561,América Latina,Agricultura y Silvicultura,2011,Agosto,2529200.0
562,América Latina,Agricultura y Silvicultura,2011,Septiembre,729584.0
563,América Latina,Agricultura y Silvicultura,2011,Octubre,634189.0
564,América Latina,Agricultura y Silvicultura,2011,Noviembre,755311.0
565,América Latina,Agricultura y Silvicultura,2011,Diciembre,705261.0
566,América Latina,Agricultura y Silvicultura,2012,Enero,7377669.0
567,América Latina,Agricultura y Silvicultura,2012,Febrero,7724271.0
568,América Latina,Agricultura y Silvicultura,2012,Marzo,4418298.0
569,América Latina,Agricultura y Silvicultura,2012,Abril,11079315.0
570,América Latina,Agricultura y Silvicultura,2012,Mayo,1536928.0
571,América Latina,Agricultura y Silvicultura,2012,Junio,1240854.0
572,América Latina,Agricultura y Silvicultura,2012,Julio,1540740.0
573,América Latina,Agricultura y Silvicultura,2012,Agosto,959049.0
574,América Latina,Agricultura y Silvicultura,2012,Septiembre,3419890.0
575,América Latina,Agricultura y Silvicultura,2012,Octubre,2791060.0
576,América Latina,Agricultura y Silvicultura,2012,Noviembre,4318441.0
577,América Latina,Agricultura y Silvicultura,2012,Diciembre,13000382.0
578,América Latina,Agricultura y Silvicultura,2013,Enero,9285585.0
579,América Latina,Agricultura y Silvicultura,2013,Febrero,2797588.0
580,América Latina,Agricultura y Silvicultura,2013,Marzo,1977525.0
581,América Latina,Agricultura y Silvicultura,2013,Abril,25676584.0
582,América Latina,Agricultura y Silvicultura,2013,Mayo,6622135.0
583,América Latina,Agricultura y Silvicultura,2013,Junio,687589.0
584,América Latina,Agricultura y Silvicultura,2013,Julio,1341767.0
585,América Latina,Agricultura y Silvicultura,2013,Agosto,2391981.0
586,América Latina,Agricultura y Silvicultura,2013,Septiembre,2415211.0
587,América Latina,Agricultura y Silvicultura,2013,Octubre,1883469.0
588,América Latina,Agricultura y Silvicultura,2013,Noviembre,5011598.0
589,América Latina,Agricultura y Silvicultura,2013,Diciembre,4863866.0
590,América Latina,Agricultura y Silvicultura,2014,Enero,1927505.0
591,América Latina,Agricultura y Silvicultura,2014,Febrero,10771776.0
592,América Latina,Agricultura y Silvicultura,2014,Marzo,13397891.0
593,América Latina,Agricultura y Silvicultura,2014,Abril,22341925.0
594,América Latina,Agricultura y Silvicultura,2014,Mayo,10896197.0
595,América Latina,Agricultura y Silvicultura,2014,Junio,4136577.0
596,América Latina,Agricultura y Silvicultura,2014,Julio,6115447.0
597,América Latina,Agricultura y Silvicultura,2014,Agosto,2316167.0
598,América Latina,Agricultura y Silvicultura,2014,Septiembre,2491269.0
599,América Latina,Agricultura y Silvicultura,2014,Octubre,9588479.0
600,América Latina,Agricultura y Silvicultura,2014,Noviembre,4001579.0
601,América Latina,Agricultura y Silvicultura,2014,Diciembre,1759892.0
602,América Latina,Agricultura y Silvicultura,2015,Enero,2567274.0
603,América Latina,Agricultura y Silvicultura,2015,Febrero,846099.0
604,América Latina,Agricultura y Silvicultura,2015,Marzo,1411258.0
605,América Latina,Agricultura y Silvicultura,2015,Abril,3825331.0
606,América Latina,Agricultura y Silvicultura,2015,Mayo,1313523.0
607,América Latina,Agricultura y Silvicultura,2015,Junio,10083615.0
608,América Latina,Agricultura y Silvicultura,2015,Julio,1563150.0
609,América Latina,Agricultura y Silvicultura,2015,Agosto,864666.0
610,América Latina,Agricultura y Silvicultura,2015,Septiembre,1468366.0
611,América Latina,Agricultura y Silvicultura,2015,Octubre,1988064.0
612,América Latina,Agricultura y Silvicultura,2015,Noviembre,650335.0
613,América Latina,Agricultura y Silvicultura,2015,Diciembre,1219036.0
614,América Latina,Agricultura y Silvicultura,2016,Enero,483847.0
615,América Latina,Agricultura y Silvicultura,2016,Febrero,1694510.0
616,América Latina,Agricultura y Silvicultura,2016,Marzo,6262862.0
617,América Latina,Agricultura y Silvicultura,2016,Abril,11382506.0
618,América Latina,Agricultura y Silvicultura,2016,Mayo,6813275.0
619,América Latina,Agricultura y Silvicultura,2016,Junio,2550122.0
620,América Latina,Agricultura y Silvicultura,2016,Julio,1996147.0
621,América Latina,Agricultura y Silvicultura,2016,Agosto,1291060.0
622,América Latina,Agricultura y Silvicultura,2016,Septiembre,2598763.0
623,América Latina,Agricultura y Silvicultura,2016,Octubre,7177628.0
624,América Latina,Agricultura y Silvicultura,2016,Noviembre,5968904.0
625,América Latina,Agricultura y Silvicultura,2016,Diciembre,5579930.0
626,América Latina,Agricultura y Silvicultura,2017,Enero,3665253.0
627,América Latina,Agricultura y Silvicultura,2017,Febrero,8335586.0
628,América Latina,Agricultura y Silvicultura,2017,Marzo,13086784.0
629,América Latina,Agricultura y Silvicultura,2017,Abril,3884756.0
630,América Latina,Agricultura y Silvicultura,2017,Mayo,7871155.0
631,América Latina,Agricultura y Silvicultura,2017,Junio,1950147.0
632,América Latina,Agricultura y Silvicultura,2017,Julio,1601679.0
633,América Latina,Servicios y Productos no Clasificados,2000,Enero,18523.0
634,América Latina,Servicios y Productos no Clasificados,2000,Febrero,8408.0
635,América Latina,Servicios y Productos no Clasificados,2000,Marzo,8337.0
636,América Latina,Servicios y Productos no Clasificados,2000,Abril,2532.0
637,América Latina,Servicios y Productos no Clasificados,2000,Mayo,4448.0
638,América Latina,Servicios y Productos no Clasificados,2000,Junio,9937.0
639,América Latina,Servicios y Productos no Clasificados,2000,Julio,4954.0
640,América Latina,Servicios y Productos no Clasificados,2000,Agosto,15070.0
641,América Latina,Servicios y Productos no Clasificados,2000,Septiembre,8167.0
642,América Latina,Servicios y Productos no Clasificados,2000,Octubre,49244.0
643,América Latina,Servicios y Productos no Clasificados,2000,Noviembre,12929.0
644,América Latina,Servicios y Productos no Clasificados,2000,Diciembre,40892.0
645,América Latina,Servicios y Productos no Clasificados,2001,Enero,5906.0
646,América Latina,Servicios y Productos no Clasificados,2001,Febrero,23706.0
647,América Latina,Servicios y Productos no Clasificados,2001,Marzo,23804.0
648,América Latina,Servicios y Productos no Clasificados,2001,Abril,14778.0
649,América Latina,Servicios y Productos no Clasificados,2001,Mayo,21133.0
650,América Latina,Servicios y Productos no Clasificados,2001,Junio,13672.0
651,América Latina,Servicios y Productos no Clasificados,2001,Julio,5313.0
652,América Latina,Servicios y Productos no Clasificados,2001,Agosto,19237.0
653,América Latina,Servicios y Productos no Clasificados,2001,Septiembre,31710.0
