,Pais_vendedor,industria,Año,Mes,Monto
449,América Latina,Agricultura y Silvicultura,2002,Abril,776596.0
450,América Latina,Agricultura y Silvicultura,2002,Mayo,1169393.0
451,América Latina,Agricultura y Silvicultura,2002,Junio,542802.0
452,América Latina,Agricultura y Silvicultura,2002,Julio,390025.0
453,América Latina,Agricultura y Silvicultura,2002,Agosto,338401.0
454,América Latina,Agricultura y Silvicultura,2002,Septiembre,188832.0
455,América Latina,Agricultura y Silvicultura,2002,Octubre,3342268.0
456,América Latina,Agricultura y Silvicultura,2002,Noviembre,757217.0
457,América Latina,Agricultura y Silvicultura,2002,Diciembre,2821853.0
458,América Latina,Agricultura y Silvicultura,2003,Enero,750377.0
459,América Latina,Agricultura y Silvicultura,2003,Febrero,403445.0
460,América Latina,Agricultura y Silvicultura,2003,Marzo,326524.0
461,América Latina,Agricultura y Silvicultura,2003,Abril,556409.0
462,América Latina,Agricultura y Silvicultura,2003,Mayo,7494257.0
463,América Latina,Agricultura y Silvicultura,2003,Junio,581488.0
464,América Latina,Agricultura y Silvicultura,2003,Julio,556564.0
465,América Latina,Agricultura y Silvicultura,2003,Agosto,3335736.0
466,América Latina,Agricultura y Silvicultura,2003,Septiembre,576578.0
467,América Latina,Agricultura y Silvicultura,2003,Octubre,562121.0
468,América Latina,Agricultura y Silvicultura,2003,Noviembre,2968217.0
469,América Latina,Agricultura y Silvicultura,2003,Diciembre,644244.0
470,América Latina,Agricultura y Silvicultura,2004,Enero,1099104.0
471,América Latina,Agricultura y Silvicultura,2004,Febrero,961617.0
472,América Latina,Agricultura y Silvicultura,2004,Marzo,2529873.0
473,América Latina,Agricultura y Silvicultura,2004,Abril,1565835.0
474,América Latina,Agricultura y Silvicultura,2004,Mayo,1280724.0
475,América Latina,Agricultura y Silvicultura,2004,Junio,1230807.0
476,América Latina,Agricultura y Silvicultura,2004,Julio,2157530.0
477,América Latina,Agricultura y Silvicultura,2004,Agosto,1864247.0
478,América Latina,Agricultura y Silvicultura,2004,Septiembre,473443.0
479,América Latina,Agricultura y Silvicultura,2004,Octubre,1199771.0
480,América Latina,Agricultura y Silvicultura,2004,Noviembre,1207059.0
481,América Latina,Agricultura y Silvicultura,2004,Diciembre,4039180.0
482,América Latina,Agricultura y Silvicultura,2005,Enero,4830425.0
483,América Latina,Agricultura y Silvicultura,2005,Febrero,4521081.0
484,América Latina,Agricultura y Silvicultura,2005,Marzo,5970154.0
485,América Latina,Agricultura y Silvicultura,2005,Abril,4388257.0
486,América Latina,Agricultura y Silvicultura,2005,Mayo,3752264.0
487,América Latina,Agricultura y Silvicultura,2005,Junio,3072079.0
488,América Latina,Agricultura y Silvicultura,2005,Julio,2242434.0
489,América Latina,Agricultura y Silvicultura,2005,Agosto,3968168.0
490,América Latina,Agricultura y Silvicultura,2005,Septiembre,2559615.0
491,América Latina,Agricultura y Silvicultura,2005,Octubre,1877740.0
492,América Latina,Agricultura y Silvicultura,2005,Noviembre,2971822.0
493,América Latina,Agricultura y Silvicultura,2005,Diciembre,8279089.0
494,América Latina,Agricultura y Silvicultura,2006,Enero,4035506.0
495,América Latina,Agricultura y Silvicultura,2006,Febrero,4413877.0
496,América Latina,Agricultura y Silvicultura,2006,Marzo,7022927.0
497,América Latina,Agricultura y Silvicultura,2006,Abril,11029795.0
498,América Latina,Agricultura y Silvicultura,2006,Mayo,2411999.0
499,América Latina,Agricultura y Silvicultura,2006,Junio,4429355.0
500,América Latina,Agricultura y Silvicultura,2006,Julio,2351327.0
501,América Latina,Agricultura y Silvicultura,2006,Agosto,3718792.0
502,América Latina,Agricultura y Silvicultura,2006,Septiembre,2041097.0
503,América Latina,Agricultura y Silvicultura,2006,Octubre,3760251.0
504,América Latina,Agricultura y Silvicultura,2006,Noviembre,4931614.0
505,América Latina,Agricultura y Silvicultura,2006,Diciembre,10417042.0
506,América Latina,Agricultura y Silvicultura,2007,Enero,3321728.0
507,América Latina,Agricultura y Silvicultura,2007,Febrero,6355719.0
508,América Latina,Agricultura y Silvicultura,2007,Marzo,9289473.0
509,América Latina,Agricultura y Silvicultura,2007,Abril,0.0
510,América Latina,Agricultura y Silvicultura,2007,Mayo,10197766.0
511,América Latina,Agricultura y Silvicultura,2007,Junio,9853433.0
512,América Latina,Agricultura y Silvicultura,2007,Julio,9904328.0
513,América Latina,Agricultura y Silvicultura,2007,Agosto,3772370.0
514,América Latina,Agricultura y Silvicultura,2007,Septiembre,5441685.0
515,América Latina,Agricultura y Silvicultura,2007,Octubre,11297094.0
516,América Latina,Agricultura y Silvicultura,2007,Noviembre,8381859.0
517,América Latina,Agricultura y Silvicultura,2007,Diciembre,8155738.0
518,América Latina,Agricultura y Silvicultura,2008,Enero,9674042.0
519,América Latina,Agricultura y Silvicultura,2008,Febrero,10680158.0
520,América Latina,Agricultura y Silvicultura,2008,Marzo,5032526.0
521,América Latina,Agricultura y Silvicultura,2008,Abril,10943766.0
522,América Latina,Agricultura y Silvicultura,2008,Mayo,19553669.0
523,América Latina,Agricultura y Silvicultura,2008,Junio,4074372.0
524,América Latina,Agricultura y Silvicultura,2008,Julio,10786278.0
525,América Latina,Agricultura y Silvicultura,2008,Agosto,5783033.0
526,América Latina,Agricultura y Silvicultura,2008,Septiembre,5789089.0
527,América Latina,Agricultura y Silvicultura,2008,Octubre,2089918.0
528,América Latina,Agricultura y Silvicultura,2008,Noviembre,1598273.0
529,América Latina,Agricultura y Silvicultura,2008,Diciembre,3305677.0
530,América Latina,Agricultura y Silvicultura,2009,Enero,7652517.0
531,América Latina,Agricultura y Silvicultura,2009,Febrero,3577294.0
532,América Latina,Agricultura y Silvicultura,2009,Marzo,4385189.0
533,América Latina,Agricultura y Silvicultura,2009,Abril,5553984.0
534,América Latina,Agricultura y Silvicultura,2009,Mayo,4443354.0
535,América Latina,Agricultura y Silvicultura,2009,Junio,9774578.0
536,América Latina,Agricultura y Silvicultura,2009,Julio,5050637.0
537,América Latina,Agricultura y Silvicultura,2009,Agosto,3556767.0
538,América Latina,Agricultura y Silvicultura,2009,Septiembre,10125010.0
539,América Latina,Agricultura y Silvicultura,2009,Octubre,4491032.0
540,América Latina,Agricultura y Silvicultura,2009,Noviembre,2680474.0
541,América Latina,Agricultura y Silvicultura,2009,Diciembre,3045994.0
542,América Latina,Agricultura y Silvicultura,2010,Enero,6065646.0
543,América Latina,Agricultura y Silvicultura,2010,Febrero,6756754.0
544,América Latina,Agricultura y Silvicultura,2010,Marzo,4907898.0
545,América Latina,Agricultura y Silvicultura,2010,Abril,11408820.0
546,América Latina,Agricultura y Silvicultura,2010,Mayo,7155860.0
547,América Latina,Agricultura y Silvicultura,2010,Junio,4726111.0
548,América Latina,Agricultura y Silvicultura,2010,Julio,4186821.0
549,América Latina,Agricultura y Silvicultura,2010,Agosto,3624267.0
550,América Latina,Agricultura y Silvicultura,2010,Septiembre,4030642.0
551,América Latina,Agricultura y Silvicultura,2010,Octubre,9094767.0
552,América Latina,Agricultura y Silvicultura,2010,Noviembre,4668170.0
553,América Latina,Agricultura y Silvicultura,2010,Diciembre,6543564.0
554,América Latina,Agricultura y Silvicultura,2011,Enero,6934427.0
555,América Latina,Agricultura y Silvicultura,2011,Febrero,5484708.0
556,América Latina,Agricultura y Silvicultura,2011,Marzo,8602459.0
557,América Latina,Agricultura y Silvicultura,2011,Abril,5876197.0
558,América Latina,Agricultura y Silvicultura,2011,Mayo,12938952.0
559,América Latina,Agricultura y Silvicultura,2011,Junio,10337054.0
560,América Latina,Agricultura y Silvicultura,2011,Julio,7016384.0
561,América Latina,Agricultura y Silvicultura,2011,Agosto,7878519.0
562,América Latina,Agricultura y Silvicultura,2011,Septiembre,15479087.0
563,América Latina,Agricultura y Silvicultura,2011,Octubre,5983477.0
564,América Latina,Agricultura y Silvicultura,2011,Noviembre,16755599.0
565,América Latina,Agricultura y Silvicultura,2011,Diciembre,10272785.0
566,América Latina,Agricultura y Silvicultura,2012,Enero,6526047.0
567,América Latina,Agricultura y Silvicultura,2012,Febrero,9342113.0
568,América Latina,Agricultura y Silvicultura,2012,Marzo,18805355.0
569,América Latina,Agricultura y Silvicultura,2012,Abril,30427815.0
570,América Latina,Agricultura y Silvicultura,2012,Mayo,36957890.0
571,América Latina,Agricultura y Silvicultura,2012,Junio,41244188.0
572,América Latina,Agricultura y Silvicultura,2012,Julio,9903633.0
573,América Latina,Agricultura y Silvicultura,2012,Agosto,27973133.0
574,América Latina,Agricultura y Silvicultura,2012,Septiembre,10080613.0
575,América Latina,Agricultura y Silvicultura,2012,Octubre,10036157.0
576,América Latina,Agricultura y Silvicultura,2012,Noviembre,6720097.0
577,América Latina,Agricultura y Silvicultura,2012,Diciembre,7927087.0
578,América Latina,Agricultura y Silvicultura,2013,Enero,9829766.0
579,América Latina,Agricultura y Silvicultura,2013,Febrero,10452369.0
580,América Latina,Agricultura y Silvicultura,2013,Marzo,5520272.0
581,América Latina,Agricultura y Silvicultura,2013,Abril,29108098.0
582,América Latina,Agricultura y Silvicultura,2013,Mayo,44617863.0
583,América Latina,Agricultura y Silvicultura,2013,Junio,32519835.0
584,América Latina,Agricultura y Silvicultura,2013,Julio,44497037.0
585,América Latina,Agricultura y Silvicultura,2013,Agosto,25283089.0
586,América Latina,Agricultura y Silvicultura,2013,Septiembre,25713403.0
587,América Latina,Agricultura y Silvicultura,2013,Octubre,8889830.0
588,América Latina,Agricultura y Silvicultura,2013,Noviembre,6757185.0
589,América Latina,Agricultura y Silvicultura,2013,Diciembre,12286303.0
590,América Latina,Agricultura y Silvicultura,2014,Enero,7409669.0
591,América Latina,Agricultura y Silvicultura,2014,Febrero,3297576.0
592,América Latina,Agricultura y Silvicultura,2014,Marzo,17437525.0
593,América Latina,Agricultura y Silvicultura,2014,Abril,4452632.0
594,América Latina,Agricultura y Silvicultura,2014,Mayo,9757688.0
595,América Latina,Agricultura y Silvicultura,2014,Junio,8824207.0
596,América Latina,Agricultura y Silvicultura,2014,Julio,11304388.0
597,América Latina,Agricultura y Silvicultura,2014,Agosto,14477106.0
598,América Latina,Agricultura y Silvicultura,2014,Septiembre,3009855.0
599,América Latina,Agricultura y Silvicultura,2014,Octubre,9381180.0
600,América Latina,Agricultura y Silvicultura,2014,Noviembre,1914345.0
601,América Latina,Agricultura y Silvicultura,2014,Diciembre,4386674.0
602,América Latina,Agricultura y Silvicultura,2015,Enero,14251698.0
603,América Latina,Agricultura y Silvicultura,2015,Febrero,8084797.0
604,América Latina,Agricultura y Silvicultura,2015,Marzo,3527480.0
605,América Latina,Agricultura y Silvicultura,2015,Abril,4417427.0
606,América Latina,Agricultura y Silvicultura,2015,Mayo,5613487.0
607,América Latina,Agricultura y Silvicultura,2015,Junio,4736271.0
608,América Latina,Agricultura y Silvicultura,2015,Julio,3156828.0
609,América Latina,Agricultura y Silvicultura,2015,Agosto,3037598.0
610,América Latina,Agricultura y Silvicultura,2015,Septiembre,3392866.0
611,América Latina,Agricultura y Silvicultura,2015,Octubre,7379388.0
612,América Latina,Agricultura y Silvicultura,2015,Noviembre,2857185.0
613,América Latina,Agricultura y Silvicultura,2015,Diciembre,16968531.0
614,América Latina,Agricultura y Silvicultura,2016,Enero,4983855.0
615,América Latina,Agricultura y Silvicultura,2016,Febrero,8154377.0
616,América Latina,Agricultura y Silvicultura,2016,Marzo,7691849.0
617,América Latina,Agricultura y Silvicultura,2016,Abril,4530479.0
618,América Latina,Agricultura y Silvicultura,2016,Mayo,4233197.0
619,América Latina,Agricultura y Silvicultura,2016,Junio,5169352.0
620,América Latina,Agricultura y Silvicultura,2016,Julio,5686495.0
621,América Latina,Agricultura y Silvicultura,2016,Agosto,4529588.0
622,América Latina,Agricultura y Silvicultura,2016,Septiembre,4685332.0
623,América Latina,Agricultura y Silvicultura,2016,Octubre,3944364.0
624,América Latina,Agricultura y Silvicultura,2016,Noviembre,3442504.0
625,América Latina,Agricultura y Silvicultura,2016,Diciembre,6285703.0
626,América Latina,Agricultura y Silvicultura,2017,Enero,27949504.0
627,América Latina,Agricultura y Silvicultura,2017,Febrero,25758793.0
628,América Latina,Agricultura y Silvicultura,2017,Marzo,6654383.0
629,América Latina,Agricultura y Silvicultura,2017,Abril,5189143.0
630,América Latina,Agricultura y Silvicultura,2017,Mayo,28176540.0
631,América Latina,Agricultura y Silvicultura,2017,Junio,11347933.0
632,América Latina,Agricultura y Silvicultura,2017,Julio,10477896.0
633,América Latina,Servicios y Productos no Clasificados,2000,Enero,146526.0
634,América Latina,Servicios y Productos no Clasificados,2000,Febrero,238749.0
635,América Latina,Servicios y Productos no Clasificados,2000,Marzo,2789631.0
636,América Latina,Servicios y Productos no Clasificados,2000,Abril,1450155.0
637,América Latina,Servicios y Productos no Clasificados,2000,Mayo,299557.0
638,América Latina,Servicios y Productos no Clasificados,2000,Junio,1080203.0
639,América Latina,Servicios y Productos no Clasificados,2000,Julio,1116061.0
640,América Latina,Servicios y Productos no Clasificados,2000,Agosto,226860.0
641,América Latina,Servicios y Productos no Clasificados,2000,Septiembre,136045.0
642,América Latina,Servicios y Productos no Clasificados,2000,Octubre,124334.0
643,América Latina,Servicios y Productos no Clasificados,2000,Noviembre,120860.0
644,América Latina,Servicios y Productos no Clasificados,2000,Diciembre,2256584.0
645,América Latina,Servicios y Productos no Clasificados,2001,Enero,84798.0
646,América Latina,Servicios y Productos no Clasificados,2001,Febrero,36478.0
647,América Latina,Servicios y Productos no Clasificados,2001,Marzo,26288.0
648,América Latina,Servicios y Productos no Clasificados,2001,Abril,75070.0
649,América Latina,Servicios y Productos no Clasificados,2001,Mayo,147028.0
650,América Latina,Servicios y Productos no Clasificados,2001,Junio,68300.0
651,América Latina,Servicios y Productos no Clasificados,2001,Julio,253818.0
652,América Latina,Servicios y Productos no Clasificados,2001,Agosto,2785350.0
